,_id,crawl_time,nick_name,gender,province,city,brief_introduction,birthday,vip_level,tweets_num,follows_num,fans_num
1333,3042455957,1583818280,多云间晴的日子,女,其他,null,佛不要你皈依，佛要你欢喜,天蝎座,未开通,2508,116,166
1334,1699901695,1583818288,宜宾零距离,男,四川,宜宾,宜宾零距离成立于2006年，是一家服务宜宾百姓的地方性网络媒体，影响力遍及宜宾各阶层，人气长期稳居宜宾榜首，曾荣获“四川十大优秀网站”等荣誉。,01-01,3级,9929,138,74793
1335,2129418790,1583818290,还是起一个正常而又低调的名字吧,男,其他,null,不皮不杠不开心,射手座,未开通,3956,691,653
1336,3311646374,1583818291,直默,女,北京,朝阳区,我心水的ID都被占用了 我能怎么办,null,3级,733,149,149
1337,5202287645,1583818282,23苏敬梧,男,北京,东城区,太阳也是一颗星,1995-01-01,未开通,421,429,124
1338,1768049653,1583818288,山楂的山-楂,女,其他,null,抱歉，此简介已被删除。,01-01,未开通,1698,299,485
1339,5059772508,1583819328,从另一个天空飞来好多你,男,陕西,西安,为什么坚持，想一想当初。,1993-05-25,6级,594,335,87
1340,3547967310,1583819327,河北高院,女,河北,石家庄,null,null,未开通,31156,619,1504149
1341,1704329294,1583819310,冰小周,女,湖北,武汉,安康又幸福,01-01,1级,4197,675,831
1342,5790327719,1583819319,Inke343003611974,男,上海,闵行区,🍓👻🍌🙂😑,1974-10-21,未开通,15,179,4
1343,5165850718,1583819317,小儿心胸邓医生,男,湖南,长沙,普及小儿心胸知识,null,未开通,157,68,2014
1344,6620968029,1583819331,清高云淡8,男,云南,null,工作38年，诚信为人，为人民服务。请品德、品行欠、的不要加友。,null,未开通,10072,4988,824
1345,1797124564,1583819311,十天又一天,女,广东,深圳,我学故我优,水瓶座,未开通,2605,296,231
1346,2252346917,1583819326,除以八等于六,女,山东,济宁,做自己想要的,1992-07-16,1级,3424,133,71
1347,3284556225,1583819316,我有一瓶大吉岭茶,女,北京,null,雨为什么滋养万物生长 却也湿透他的衣裳,狮子座,2级,3160,398,186
1348,6127969721,1583819322,怎知是故人,女,其他,null,希望自己每天都很开心，开心到可以忘记有你的存在。,1981-11-14,未开通,285,294,95
1349,1769038103,1583819311,仲大骏要做校长,男,浙江,杭州,01 世界里的建筑师,1990-07-19,未开通,7808,304,677
1350,1963743795,1583819312,林星河啊,女,广东,肇庆,眼泪不是委屈，是我活着的证据,1998-04-24,3级,2653,261,1842
1351,3883023551,1583819327,百正私人私家侦探上海北京广州,男,上海,null,百正商务137-6444-2007V同号！,金牛座,4级,3441,1592,1137286
1352,2674539663,1583819327,1982龙腾虎跃,男,江苏,泰州,谦卑胜于自傲！,0001-00-00,未开通,841,437,378
1353,3341033590,1583819317,成华市场监管,男,四川,null,null,0001-00-00,未开通,20250,478,1521
1354,7370771673,1583819332,余生请多指教师,女,湖北,null,关注我，各种八卦，应有尽有,1990-01-12,未开通,1757,78,296834
1355,7224185364,1583819332,大黑妙妙16号,女,北京,null,女权，天生反骨，反婚反育反代孕，反爹权,1994-09-14,未开通,1345,669,125
1356,1621333821,1583819309,团团0601,女,江苏,无锡,没有即刻就开的花(◕‿◕✿),双子座,未开通,50971,703,4558
1357,5828074868,1583819320,凝慕同学,女,海外,斯洛伐克,神造万物，各按其时，成为美好 to be a recorder.,1999-10-20,未开通,119,325,177
1358,1220294485,1583819308,汪琨ken,男,北京,null,唐人映画影业,01-01,6级,5066,630,11310
1359,5507895588,1583819329,龙珠直播,女,上海,null,中国第一游戏直播平台,2015-02-01,3级,2814,356,594418
1360,1811494940,1583819311,登高12345,男,广东,深圳,Biology background. Attorney at Law&amp,1986-09-01,未开通,1780,191,330
1361,1617611234,1583819310,兲巢草泥馬,男,浙江,杭州,"只要还有足球和单车,就不会有世界末日",1984-02-27,未开通,3133,1402,1079
1362,1429170695,1583819310,南歌山,男,广东,广州,传销体系内不允许任何质疑及负面信息。一旦引发思考，洗脑环境破坏，崩盘指日可待,null,未开通,1264,273,187
1363,1775291383,1583819324,衣上流云眉边雪,女,其他,null,放心大胆的悲观，谨慎多疑的乐观。,1992-08-29,5级,40592,520,7078
1364,3223258152,1583819315,刘-家铭,男,北京,朝阳区,民族平等、宗教自由,null,未开通,3507,520,145
1365,3378282684,1583819327,青春龙岩,男,福建,龙岩,null,0001-00-00,未开通,2617,219,560
1366,7010131150,1583819331,帝吧官微,女,香港,null,Facebook帝吧官方微博,1997-07-01,4级,5012,395,821037
1367,3779134705,1583819317,关尔右,女,北京,null,Jur.  我深爱着一颗寂寞的星星//,1999-05-21,5级,7968,329,159
1368,6027185698,1583819321,umw大力美人,男,天津,静海县,愿你一生迷路，还是走到了我身旁愿我一生迷路，永远只陪在你身旁,1986-04-02,未开通,73,221,15
1369,3659192385,1583819317,老刘正品DW手表专卖,男,广东,深圳,We Chat：449138370 如假包退全款 表送你 3年老店 值得信赖的上家 ❗️,1990-06-27,6级,4855,162,12540
1370,2090872883,1583819314,狠心的善良_玥,女,辽宁,营口,不骄、不躁、戒熬夜，破界、跨界、闯世界！,01-01,3级,573,566,153
1371,3934783720,1583819317,-噔-,女,广东,广州,随时可散的微风，会小心翼翼藏起自己,摩羯座,1级,305,195,40
1372,5425945668,1583819319,MS招财进宝喵大仙_,女,上海,闵行区,大号炸了，卷土重来(•̀⌄•́),1998-11-23,1级,65492,481,593
1373,1587022125,1583819309,各自的朝圣路1992,男,湖北,武汉,人一定要拼，哪怕生为草绳，也要做绑螃蟹的那根。,1992-08-25,1级,3062,976,250
1374,3143003702,1583819327,邯郸热线,女,河北,null,邯郸服务 服务邯郸,1991-03-01,6级,16145,888,1087455
1375,3853531320,1583819317,咱们微博吧,男,江苏,null,太阳每天升起，微博总是新的…,天蝎座,6级,49473,2204,20773
1376,2184547870,1583819327,西边路东,男,陕西,西安,一眼一世界，庆幸和你同在一处角落，相守相望，互相照亮。,双鱼座,未开通,4494,159,131
1377,2936481521,1583819315,代号乌龙茶,女,云南,昆明,对不喜欢的人和事面带微笑，是我必须学会的恶心,0001-00-00,未开通,872,259,164
1378,1242941544,1583819309,田舍郎,男,浙江,嘉兴,【挽起裤管进城， 卷起衣袖种“田”。】新浪微博社区专家委员会成员，全国法制好新闻获得者，嘉兴市记协新闻监督员，南湖晚报“一周热词”点评人。,1975-03-19,6级,33222,2762,71523
1379,2061996433,1583819313,柳慕闲-Van,男,北京,东城区,擅长古风后期  是个新手摄影  坐标北京求个互勉模特,双鱼座,未开通,16031,329,307
1380,1035983280,1583819308,晓春之微,男,北京,海淀区,天下之事，每得以从容，而失之急遽。,0001-00-00,未开通,13988,2277,290
1381,2619151777,1583819314,会展名镇厚街,男,广东,东莞,厚街镇宣教文体局官方微博,0001-00-00,未开通,8957,191,76171
1382,2830898191,1583819315,Mickey-心儿,女,北京,null,钢铁直女，不会撒娇，不会胡乱吃醋,1992-03-28,6级,3693,226,280
1383,3574515394,1583819316,文明铁西办事处,女,河南,null,富强、民主、文明、和谐、自由 、平等、公正、法治、爱国、敬业、诚信、友善,1990-01-01,未开通,991,244,155
1384,5216229513,1583819328,拥有Hongstar的我,女,河南,郑州,Always be with you！,2000-05-16,3级,11917,2518,597
1385,5558517704,1583819318,关中黑子哥,男,陕西,西安,关天之窗创始人/CEO,1966-06-18,7级,1618,37,50810
1386,1780678403,1583819312,考拉勾勾手蓋手印,男,上海,杨浦区,Mayday Mayday💙‼︎ 嵐💛 ➕日剧📺柯南👓,2000-12-01,7级,17679,431,457
1387,2822686627,1583819314,侯迈秋,男,河北,保定,自强不息，厚德载物……,2019-01-05,未开通,4581,612,1683
1388,2678640457,1583819314,木biu易,女,山东,东营,❀喜欢文字、旅游、摄影、养花，决定热爱生活和他❀,1992-09-11,4级,773,194,1224
1389,5276916846,1583819318,长清环境,女,山东,济南,以环保之名守护你的幸福！,1970-01-01,4级,102261,293,1173
1390,2985052662,1583819316,志愿者李仕铭,男,湖南,null,资深志愿者,1969-12-17,1级,48115,735,29938
1391,1738307381,1583819324,芜湖热线,男,安徽,null,关注芜湖身边事，乐享城市生活圈。,1985-09-29,2级,29512,220,62071
1392,1750987934,1583819312,广州交通电台,男,广东,广州,FM106.1 及 AM1098,2001-12-01,6级,35347,769,978882
1393,1962787713,1583819325,健康广东,男,广东,null,发布医疗卫生资讯，普及医药、卫生、保健知识。,1985-01-01,2级,16288,377,1040367
1394,1664452280,1583819311,科技小Q,男,陕西,null,科技数码自媒体！玩手机玩数码，偶尔开车！,null,6级,15410,1171,353260
1395,6422472805,1583819322,张起灵的头号迷妹,女,湖北,武汉,不受饭圈条条框框约束的自由人  Kungie 二次 张起灵  周泽楷,天秤座,4级,3649,734,1126
1396,2024128473,1583819326,滨州文旅,女,山东,null,渤海明珠，孙子故里 四环五海，生态滨州 好客滨州欢迎您！,01-01,未开通,10414,768,532793
1397,5637065453,1583819319,湖北新闻News,女,湖北,null,湖北卫视《湖北新闻》栏目新浪官方微博。,2012-01-01,未开通,5102,17,20028
1398,6083592589,1583819321,曾华松兒童免疫性疾病记录本,男,广东,null,人一生的意义在于有梦想，有追求，有幸福，有快乐，有给予，有回报，有健康。健康就是一切。,2017-06-27,6级,4356,874,774
1399,1747173625,1583819311,郑州新闻广播,男,河南,郑州,郑州人民广播电台 新闻广播,0001-00-00,未开通,85600,648,617042
1400,5511205779,1583819328,铅山发布1,男,江西,上饶,铅（yan）山官方微博，铅山权威发布！,1982-03-30,未开通,6764,314,114718
1401,2061536371,1583819325,心想才能事成呀,女,上海,普陀区,（赚钱，读书是为了更好的赚钱。）嗡。大咧。度大咧。度咧。梭哈。多赚钱，多读书。,1990-07-13,未开通,41390,3992,1052
1402,1750349192,1583819325,FM93浙江交通之声,男,浙江,null,:::中国广播前三强:::      &lt,1998-05-18,5级,71459,1113,2450767
1403,5795213192,1583819320,乐居重庆,男,重庆,南岸区,关心都市民生，关注都市发展。爱重庆的孩纸都在这里！,null,6级,15171,1031,2020656
1404,5868135372,1583819321,青海热门旅游攻略,男,青海,null,青海景灏旅游车队提供包车拼车服务(热门路线、定制路线、个人路线）v：13195770772,1988-08-08,6级,701,306,300007
1405,1817079644,1583819312,HeftyBubble077,男,广东,深圳,人之所以为人，在于人有为了正义牺牲自己的伟大信仰，在与人有强大的精神力量，你可以不理解、不认可，但却不能诋毁、抹黑这种伟大的精神！,null,6级,9591,1787,498
1406,3262218992,1583819316,最爱广元,男,四川,成都,搜索最新广元资讯，传播广元正能量！商业合作请联系我经纪人微信：197169387,1985-09-24,6级,29649,770,250260
1407,7317218502,1583819324,康尧育儿专家团嘉鱼组,男,湖北,咸宁,嘉鱼康尧中医儿科推拿诊所官方微博，咨询请私信或加vx：133-3988-2123,1990-01-01,未开通,714,23,56
1408,5289488345,1583819328,保山日报,男,云南,null,保山日报官方微博。网站：http://www.baoshandaily.com/公众号 ：bsrbwx读者QQ群：27926380,1980-01-01,6级,21591,679,45663
1409,3949090376,1583819317,独山县法院,男,贵州,null,这里是独山县法院官方微博。努力让人民群众在每一个司法案件中感受到公平正义,2013-12-28,未开通,4571,659,1210
1410,1233356434,1583819324,电商看资讯,男,天津,津南区,以尽可能多的角度看待互联网电子商务资讯,巨蟹座,3级,72460,62,116409
1411,5362893438,1583819318,日照城事儿,男,山东,null,日照校园新鲜事/日照大学城/日照大学校园/大学生那点事/日照本地资讯博主/日照区域新媒体,1994-02-02,3级,8420,505,63766
1412,5655822400,1583819329,阳光kn,男,天津,null,null,null,未开通,1466,331,117
1413,5621851470,1583819319,九色优选市场总监才歌,男,广东,广州,咨询❤934603785九色优选，成熟运维4年，具备严密的风险控制机制，多元化的消费通道，推广红利期，欢迎咨询洽谈！,狮子座,2级,172,1768,10966
1414,1813558180,1583819325,靓仔鹏,男,广东,广州,靓仔鹏四大理想：天天睡懒觉，顿顿食海鲜，夜夜品茗茶，周周拍乒乓。,1980-01-14,未开通,1044,1354,841
1415,6447216951,1583819324,绽放云霞,女,山东,null,null,null,未开通,39385,305,52
1416,2202981490,1583819313,兴庆环卫,女,宁夏,银川,希望能通过微博~让更多人了解环卫工作！！,0001-00-00,未开通,2092,164,2538
1417,6113333941,1583819321,用户6113333941,男,其他,null,null,null,未开通,402,999,31
1418,5790868599,1583819320,陈元华999,男,其他,null,null,null,未开通,321,463,95
1419,6926586396,1583819331,飞鸟的命运啊,男,其他,null,null,null,未开通,430,38,2
1420,6490416619,1583819330,用户6490416619,男,其他,null,null,null,未开通,86,103,6
1421,1774215272,1583819324,武汉广播电视台,男,湖北,武汉,武汉广电新媒体，武汉广播电视台官方微博 http://www.whtv.com.cn/,2012-05-20,未开通,47194,1045,771640
1422,2195485737,1583819313,耕夫中医,男,北京,null,钻研医术，勤修医德，低调做人，耕夫足矣。,null,6级,10493,367,694092
1423,6651082048,1583819330,仓鼠侠的Cookies独享壹个世界,男,其他,null,9月姚琛拥有所有的好运气，锦鲤护体!2020考研一定成功去见姚小琛!恭喜泛领文化学员—姚琛第五顺利出道!,狮子座,4级,4261,735,10728
1424,5396923006,1583819329,思无邪63638,男,其他,null,null,null,未开通,732,31,17
1425,6862912803,1583819331,陈伟霆你来宁夏吗,男,其他,null,null,null,未开通,2756,152,60
1426,6720458808,1583819331,边城浪子-侠客行,男,其他,null,null,null,未开通,6860,407,59
1427,6193486349,1583819322,胡乱想个昵称,女,其他,null,null,null,未开通,73,4,24
1428,6149313431,1583819321,用户6149313431,女,其他,null,null,null,未开通,55,13,1
1429,6611318031,1583819330,行动代号ZX70492,男,其他,null,null,null,未开通,1794,21,5
1430,7373531457,1583819323,微耕机电烤房33016,男,其他,null,null,null,未开通,262,2,1
1431,6601226909,1583819322,用户6601226909,女,湖南,衡阳,null,null,未开通,57,79,1
1432,2724265290,1583819314,米是糖,男,上海,杨浦区,null,null,未开通,8010,1080,270
1433,1412204122,1583819325,快乐的张斗斗,男,广东,深圳,null,null,未开通,1413,238,534
1434,6373000997,1583819329,微风凉月zxy,女,陕西,宝鸡,null,null,未开通,10,53,2
1435,7053524579,1583819322,用户3838823057,男,北京,null,null,1970-01-01,未开通,7845,18,21
1436,7019159987,1583819332,奔走4,男,江苏,南京,null,null,未开通,2360,1424,143
1437,7344885978,1583819332,用户7344885978,男,重庆,null,null,1964-02-09,未开通,441,389,241
1438,7275270473,1583819322,一叶菩提心666,男,湖北,武汉,null,null,未开通,35,129,3
1439,6056268574,1583819322,是小可爱呀emmm,男,四川,成都,null,null,未开通,222,113,9
1440,7328990888,1583819324,用户7328990888,女,其他,null,null,2000-09-10,未开通,297,16,2
1441,6116575414,1583819322,卡蒂狗进化风速狗,女,广东,广州,null,null,未开通,114,421,18
1442,5083132536,1583819317,西安国际港务区,男,陕西,null,承东启西，贯通欧亚；西部雄心，全球视野，中国有了内陆港——西安国际港务区。,2014-03-24,5级,28233,569,27138
1443,6910910525,1583819331,用户6910910525,女,北京,null,null,1992-12-06,未开通,497,26,1
